0.906228,0.250076,0.0330156,0.314001,0.546324,0.449079,0.691642,0.126989,0.741421,0.706182,0.597023,0.620727,0.473671,0.661162,0.631695,0.634691,0.605633,0.419983,0.691347,0.491945,0.915925,0.554438,0.172526,0.314257,0.224034,0.84632,0.270327,0.0104057,0.54068,0.21912
0.906228,0.611312,0.893856,0.577691,0.574911,0.57516,0.691642,0.749183,0.741421,0.706182,0.742603,0.63137,0.762828,0.661162,0.631695,0.634691,0.655208,0.778424,0.691347,0.743066,0.915925,0.554438,0.930308,0.62838,0.758203,0.84632,0.652365,0.961194,0.624325,0.807909
0.906228,0.932693,0.893856,0.935023,0.983974,0.9416,0.927778,0.749183,0.754285,0.892837,0.742603,0.889316,0.762828,0.661162,0.862733,0.804014,0.721289,0.778424,0.691347,0.743066,0.915925,0.963129,0.930308,0.953996,0.91746,0.84632,0.937772,0.961194,0.959016,0.916654
0.930201,0.932693,0.93927,0.935023,0.983974,0.9416,0.927778,0.978264,0.962673,0.958127,0.776224,0.889316,0.762828,0.801296,0.862733,0.804014,0.798253,0.778424,0.801038,0.743066,0.915925,0.963129,0.930308,0.953996,0.91746,0.973744,0.937772,0.961194,0.959016,0.916654
0.970274,0.932693,0.93927,0.935023,0.983974,0.9416,0.976766,0.978264,0.962673,0.958127,0.833389,0.889316,0.894576,0.801296,0.862733,0.804014,0.813858,0.819188,0.801038,0.900709,0.973452,0.963129,0.930308,0.953996,0.91746,0.973744,0.937772,0.961194,0.959016,0.93197
0.970274,0.973368,0.952542,0.972696,0.983974,0.952027,0.976766,0.978264,0.962673,0.958127,0.833389,0.889316,0.894576,0.844843,0.862733,0.84194,0.813858,0.819188,0.856708,0.900709,0.973452,0.963129,0.946076,0.953996,0.971594,0.973744,0.937772,0.961194,0.959016,0.93197
0.970274,0.973368,0.965734,0.972696,0.983974,0.996143,0.976766,0.978264,0.962673,0.96513,0.867081,0.889316,0.894576,0.851249,0.862733,0.859477,0.940063,0.883365,0.856708,0.900709,0.973452,0.963129,0.946076,0.953996,0.971594,0.973744,0.945447,0.961194,0.959016,0.970186
0.977654,0.973368,0.979954,0.972696,0.983974,0.996143,0.976766,0.978264,0.997555,0.9848,0.868786,0.889316,0.894576,0.946808,0.888018,0.908084,0.940063,0.883365,0.926145,0.900709,0.973452,0.963129,0.961952,0.953996,0.971594,0.973744,0.975972,0.961194,0.959016,0.970186
0.977654,0.973368,0.979954,0.97838,0.983974,0.996143,0.976766,0.978264,0.997555,0.9848,0.919588,0.889316,0.894576,0.946808,0.903903,0.908084,0.940063,0.918834,0.926145,0.900709,0.973452,0.963129,0.961952,0.975724,0.971594,0.973744,0.975972,0.961194,0.975236,0.970186
0.977654,0.981951,0.979954,0.97838,0.983974,0.996143,0.976766,0.978264,0.997555,0.9848,0.919588,0.954322,0.952772,0.946808,0.903903,0.908084,0.940063,0.918834,0.926145,0.900709,0.973452,0.963129,0.961952,0.975724,0.971594,0.973744,0.975972,0.961194,0.975236,0.970186
0.977654,0.981951,0.979954,0.97838,0.983974,0.996143,0.976766,0.978264,0.997555,0.9848,0.919588,0.954322,0.952772,0.946808,0.912068,0.908084,0.940063,0.918834,0.926145,0.919138,0.973452,0.964224,0.970911,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.970186
0.981283,0.981951,0.979954,0.97838,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.919588,0.954322,0.952772,0.946808,0.927504,0.935846,0.940063,0.918834,0.926145,0.919138,0.973452,0.995772,0.970911,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.970186
0.981283,0.981951,0.979954,0.978837,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.919588,0.954322,0.952772,0.946808,0.927504,0.935846,0.940063,0.923247,0.926145,0.919138,0.973452,0.995772,0.970911,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.970186
0.981283,0.981951,0.979954,0.978837,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.939167,0.954322,0.952772,0.946808,0.927504,0.935846,0.940063,0.926727,0.926145,0.951859,0.973452,0.995772,0.970911,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.970186
0.981283,0.981951,0.979954,0.97938,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.939167,0.954322,0.952772,0.946808,0.927504,0.935846,0.940063,0.926727,0.928962,0.951859,0.973452,0.995772,0.970911,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.970186
0.981283,0.981951,0.979954,0.99227,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.939167,0.954322,0.952772,0.946808,0.944325,0.936769,0.940063,0.951112,0.939098,0.951859,0.973452,0.995772,0.970911,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.981283,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.939167,0.954322,0.952772,0.946808,0.944325,0.963795,0.940063,0.951112,0.939098,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.981283,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.94552,0.954322,0.952772,0.946808,0.944325,0.963795,0.940063,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.981283,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.94552,0.954322,0.952772,0.946808,0.944325,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.981283,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.980967,0.997555,0.9848,0.947702,0.954322,0.952772,0.946808,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.981283,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.993416,0.997555,0.9848,0.948691,0.954322,0.952772,0.950817,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.982369,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.993416,0.997555,0.9848,0.948691,0.954322,0.952772,0.950817,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.982369,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.993416,0.997555,0.9848,0.948691,0.954322,0.952772,0.950817,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.971594,0.973744,0.975972,0.974531,0.975236,0.972608
0.982369,0.981951,0.986438,0.99227,0.983974,0.996143,0.982947,0.993416,0.997555,0.9848,0.948691,0.954322,0.952772,0.950817,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.978716,0.973744,0.975972,0.974531,0.975236,0.972608
0.982369,0.986184,0.986438,0.99227,0.983974,0.996143,0.982947,0.993416,0.997555,0.9848,0.951426,0.954322,0.952772,0.950817,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.978716,0.973744,0.975972,0.974531,0.975236,0.972608
0.992409,0.986184,0.986438,0.99227,0.983974,0.996143,0.983154,0.993416,0.997555,0.9848,0.951426,0.954322,0.952772,0.950817,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.973452,0.995772,0.976505,0.975724,0.978716,0.973744,0.975972,0.974531,0.975236,0.980172
0.992409,0.986184,0.986438,0.99227,0.983974,0.996143,0.987457,0.993416,0.997555,0.9848,0.951426,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.951112,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.973744,0.975972,0.974531,0.975236,0.980172
0.992409,0.986184,0.986438,0.99227,0.984948,0.996143,0.987457,0.993416,0.997555,0.9848,0.951426,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.973744,0.975972,0.974531,0.975236,0.980172
0.992409,0.986184,0.986438,0.99227,0.984948,0.996143,0.987457,0.993416,0.997555,0.988134,0.951426,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.974728,0.975972,0.974531,0.975236,0.980172
0.992409,0.986184,0.986438,0.99227,0.984948,0.996143,0.987457,0.993416,0.997555,0.988134,0.979539,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.974728,0.975972,0.9758,0.975236,0.980172
0.992409,0.986184,0.986438,0.99227,0.984948,0.996143,0.987457,0.993416,0.997555,0.988134,0.979539,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.974728,0.975972,0.9758,0.975236,0.980172
0.992409,0.986184,0.986438,0.99227,0.992907,0.996143,0.987457,0.993416,0.997555,0.988134,0.979539,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.974728,0.975972,0.9758,0.975236,0.980172
0.992409,0.989328,0.986438,0.99227,0.992907,0.996143,0.987457,0.993416,0.997555,0.988134,0.979539,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.975724,0.978716,0.981983,0.975972,0.9758,0.975236,0.980172
0.992409,0.989328,0.986438,0.99227,0.992907,0.996143,0.987457,0.993416,0.997555,0.988134,0.979539,0.954322,0.952772,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.951859,0.984572,0.995772,0.976505,0.982186,0.978716,0.981983,0.975972,0.9758,0.99405,0.980172
0.992409,0.989328,0.993538,0.99227,0.992907,0.996143,0.987457,0.993416,0.997555,0.988134,0.979539,0.954322,0.956541,0.972359,0.970329,0.963795,0.954082,0.964306,0.969047,0.97961,0.984572,0.995772,0.976505,0.982186,0.978716,0.981983,0.975972,0.9758,0.99405,0.980172
0.992409,0.989328,0.993538,0.99227,0.992907,0.996143,0.995641,0.993416,0.997555,0.990229,0.979539,0.954322,0.956541,0.972359,0.970329,0.963795,0.986596,0.964306,0.969047,0.97961,0.984572,0.995772,0.976505,0.982186,0.978716,0.981983,0.982386,0.988028,0.99405,0.980172
0.992409,1,0.993538,0.99227,0.992907,0.996143,0.995641,0.993416,0.997555,0.990912,0.979539,0.959147,0.956541,0.972359,0.970329,0.963795,0.986596,0.964306,0.969047,0.97961,0.984572,0.995772,0.976505,0.982186,0.978716,0.981983,0.982386,0.988028,0.99405,0.980172
0.992409,1,0.993538,0.992321,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.959147,0.970586,0.972359,0.970329,0.963795,0.986596,0.964306,0.969047,0.97961,0.984572,0.995772,0.989769,0.982186,0.978716,0.981983,0.982386,0.988028,0.99405,0.980172
0.992409,1,0.993538,0.992321,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.970586,0.972359,0.970329,0.970339,0.986596,0.964306,0.969047,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.981983,0.982386,0.988028,0.99405,0.980172
0.992409,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.970586,0.972359,0.970329,0.970339,0.986596,0.964306,0.969047,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.981983,0.982386,0.988028,0.99405,0.980172
0.992409,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.970586,0.972359,0.970329,0.970339,0.986596,0.998765,0.969047,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.981983,0.982386,0.988028,0.99405,0.980172
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.970586,0.972359,0.970329,0.970339,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.981983,0.982386,0.988028,0.99405,0.980172
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.970586,0.972359,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.970586,0.972359,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.972295,0.972359,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.972295,0.972359,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.984852,0.972359,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.982186,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.992907,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.984852,0.972359,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.995585,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.994413,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.984852,0.99328,0.978092,0.973087,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.995585,0.994929,0.983051,0.982386,0.988028,0.99405,0.98964
0.993975,1,0.993538,0.995589,0.994413,0.996143,0.995641,0.993416,0.997555,0.993767,0.979539,0.978316,0.984852,0.99328,0.983579,0.993994,0.986596,0.998765,0.981085,0.97961,0.984572,0.995772,0.989769,0.995585,0.994929,0.983051,0.985237,0.988028,0.99405,0.98964
