0.906228,0.691347,0.915925
0.906228,0.778424,0.961194
0.983974,0.889316,0.963129
0.983974,0.889316,0.973744
0.983974,0.900709,0.973744
0.983974,0.900709,0.973744
0.996143,0.940063,0.973744
0.997555,0.946808,0.975972
0.997555,0.946808,0.975972
0.997555,0.954322,0.975972
0.997555,0.954322,0.975972
0.997555,0.954322,0.995772
0.997555,0.954322,0.995772
0.997555,0.954322,0.995772
0.997555,0.954322,0.995772
0.997555,0.954322,0.995772
0.997555,0.963795,0.995772
0.997555,0.969047,0.995772
0.997555,0.969047,0.995772
0.997555,0.970329,0.995772
0.997555,0.970329,0.995772
0.997555,0.970329,0.995772
0.997555,0.970329,0.995772
0.997555,0.970329,0.995772
0.997555,0.970329,0.995772
0.997555,0.970329,0.995772
0.997555,0.972359,0.995772
0.997555,0.972359,0.995772
0.997555,0.972359,0.995772
0.997555,0.979539,0.995772
0.997555,0.979539,0.995772
0.997555,0.979539,0.995772
0.997555,0.979539,0.995772
0.997555,0.979539,0.995772
0.997555,0.97961,0.995772
0.997555,0.986596,0.995772
1.0,0.986596,0.995772
1.0,0.986596,0.995772
1.0,0.986596,0.995772
1.0,0.986596,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
1.0,0.998765,0.995772
