0.0156877,1.1962e-08,2.74144e-08
0.358323,0.398525,0.259073
0.497952,0.451501,0.368553
0.65178,0.562702,0.460385
0.70008,0.692798,0.57879
0.730314,0.742815,0.623241
0.742783,0.75572,0.728259
0.755452,0.769547,0.767977
0.758929,0.772027,0.815219
0.761693,0.772027,0.851719
0.791729,0.811015,0.856978
0.791729,0.81593,0.86322
0.796498,0.831253,0.873393
0.796498,0.840968,0.873393
0.796551,0.840968,0.883682
0.802794,0.840968,0.883682
0.813673,0.842546,0.887035
0.81381,0.856146,0.887035
0.81381,0.856146,0.888776
0.814041,0.856501,0.888776
0.83394,0.857073,0.888776
0.838675,0.857073,0.893585
0.848685,0.857073,0.893585
0.873134,0.857073,0.899283
0.873675,0.857489,0.899283
0.889471,0.860082,0.910539
0.889471,0.873868,0.916305
0.889471,0.873868,0.918438
0.897631,0.873868,0.918438
0.904126,0.87604,0.920174
0.908371,0.89031,0.920174
0.921112,0.89031,0.920174
0.924832,0.89031,0.920174
0.924832,0.89031,0.920174
0.933625,0.89031,0.920174
0.933625,0.89031,0.920174
0.933625,0.892725,0.920174
0.933625,0.89404,0.920174
0.933625,0.896807,0.920174
0.933625,0.896807,0.920174
0.933625,0.896807,0.920174
0.933625,0.899245,0.921158
0.933625,0.899245,0.921158
0.933625,0.899245,0.921158
0.933625,0.90195,0.921158
0.933625,0.90195,0.921158
0.934938,0.90195,0.921158
0.934938,0.90195,0.921158
0.934938,0.90195,0.921158
0.934938,0.90195,0.921158
0.935051,0.90195,0.921158
