0.385699,0.344445,0.282134
0.52783,0.488154,0.45818
0.656061,0.560022,0.517042
0.770095,0.655821,0.599261
0.786298,0.745659,0.67463
0.805805,0.779931,0.760997
0.807052,0.805569,0.836119
0.808319,0.812063,0.849928
0.808667,0.820722,0.865909
0.813053,0.820722,0.887152
0.825744,0.844362,0.893499
0.825744,0.845201,0.89514
0.826221,0.852969,0.902596
0.826221,0.882221,0.902596
0.829437,0.882221,0.904868
0.83092,0.882221,0.904868
0.845081,0.882379,0.906652
0.849182,0.889555,0.906652
0.849182,0.889555,0.909579
0.854124,0.893864,0.909579
0.867206,0.897487,0.909579
0.871126,0.897487,0.912719
0.894976,0.897487,0.912719
0.923032,0.897487,0.922283
0.924666,0.90146,0.922283
0.929409,0.902202,0.926335
0.929409,0.912284,0.932463
0.929409,0.912284,0.934525
0.931299,0.912284,0.934525
0.937775,0.913928,0.934797
0.941344,0.918181,0.934797
0.943869,0.918181,0.934797
0.944711,0.918181,0.934797
0.944711,0.918181,0.934797
0.952067,0.918181,0.934797
0.952067,0.918181,0.934797
0.952067,0.918554,0.934797
0.952067,0.919901,0.934797
0.952067,0.920889,0.934797
0.952067,0.920889,0.934797
0.952067,0.920889,0.934797
0.952067,0.923482,0.935221
0.952067,0.923482,0.935221
0.952067,0.923482,0.935221
0.952067,0.924516,0.935221
0.952067,0.924516,0.935221
0.952198,0.924516,0.935221
0.952198,0.924516,0.935221
0.952198,0.924516,0.935221
0.952198,0.924516,0.935221
0.953521,0.924516,0.935221
